Label,Feature0,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,,,,
J,0.568252266,0.909057845,0.470149647,0.561740855,0.394082107,0.299853698,0.286838581,0.130089304,0.170645875,0.000981289,1.009091563,0.290542312,0.625486597,0.070045139,0.303598478,0.108602399,0.163309271,0.196280625,1.009173307,0.547682348,0.414890042,0.313450399,0.085795118,0.377116556,0.003630006,0.468575374,0.901532953,0.79379345,0.318882533,0.597549356,0.071354259,0.62955394,0.046860435,0.687565845,0.742487325,1.006779505,0.333720715,0.890523081,0.13294428,0.891790017,0.083181307,0.931707818,0.029926956,0.136393607,0.070549607,0.065921545
J,0.753070665,1.008685334,0.641584203,0.650809799,0.562363445,0.346342915,0.440467834,0.145080065,0.278179003,0.006813473,1.007131715,0.393682152,0.68481578,0.174417977,0.357014421,0.186606224,0.188457323,0.257877774,0.962028725,0.601531713,0.489017321,0.409903285,0.199804665,0.378998169,0.054217574,0.397422868,0.846403039,0.813429765,0.387153847,0.673531523,0.181169593,0.618395276,0.060811471,0.589296938,0.707859316,1.007733971,0.327621902,0.988637076,0.132628399,0.992583265,0.001778755,1.000406285,0.03806895,0.130335808,0.070152521,0.047700465
J,0.590306886,1.008879979,0.467209829,0.631549835,0.41373046,0.326140086,0.301914161,0.140733719,0.169838059,0.010626475,0.981176349,0.25836881,0.688453674,0.088772138,0.425669925,0.061256409,0.249553412,0.079828262,1.006458121,0.489748001,0.492868235,0.350566864,0.190952677,0.336686452,0.006141878,0.351403872,0.931851777,0.744520505,0.448819228,0.627497991,0.21312359,0.585410754,0.056638798,0.559247653,0.812811731,0.989643733,0.490017958,0.950719833,0.3114004,0.957744916,0.195940797,0.963028908,0.044409037,0.09603852,0.092360318,-0.009940267
J,0.789075523,1.006734377,0.821253152,0.569356672,0.710197449,0.191805649,0.442552369,0.010015577,0.110109395,0.011311789,1.000784644,0.226277609,0.603579291,0.095727449,0.326790119,0.107697969,0.133761176,0.144495437,0.970155913,0.479385578,0.469895856,0.350593769,0.192432535,0.321356134,0.010930555,0.355512372,0.882876955,0.736898175,0.399160846,0.618893433,0.177598624,0.568761242,0.02660896,0.574438521,0.762493002,0.968632956,0.397723757,0.885309534,0.242064377,0.840696088,0.13432483,0.830523637,0.030781388,0.157770336,0.047323823,0.069691479
J,0.675498335,1.003584946,0.578845926,0.570855587,0.53606906,0.235494445,0.404628179,0.071572678,0.208097066,0.008529494,0.998286522,0.215321336,0.694174153,0.011764261,0.390547765,0.001737643,0.166844512,0.040504504,1.000443132,0.473292532,0.476590091,0.279958363,0.169683587,0.306628891,0.001831682,0.378025538,0.922492145,0.743898947,0.436712396,0.596506288,0.221542045,0.600055405,0.120889429,0.618641914,0.817478755,1.007843887,0.488438645,0.962840358,0.305963386,0.967749366,0.199576182,0.978532526,0.002601027,0.166310191,0.031503737,0.046969175
J,0.905945991,1.002743315,0.844801779,0.570974776,0.731833783,0.205729586,0.530603117,0.028466083,0.276792908,0.005439718,1.007346479,0.293166404,0.617647328,0.047319615,0.369137304,0.067673054,0.278970427,0.136501657,0.935802505,0.529583383,0.380071573,0.303334601,0.260529731,0.40302999,0.329411047,0.473570945,0.806688466,0.744332679,0.28732955,0.567955179,0.235150775,0.624365725,0.307899296,0.644823866,0.66794658,0.941921315,0.220076438,0.844490092,0.055864491,0.837611462,0.000409564,0.833733254,0.048945844,0.164410532,0.044367433,0.05697906
Z,0.263916388,1.002074824,0.036780474,0.908859405,0.009492362,0.798340114,0.247696946,0.784445163,0.510336992,0.811655011,0.303488289,0.45077545,0.446667369,0.253808705,0.620995312,0.121062557,0.777551418,0.008803612,0.607545713,0.480187526,0.745051128,0.5318576,0.613878576,0.717405319,0.48351874,0.808276219,0.809391115,0.578288205,0.917459162,0.681254902,0.748562045,0.823241141,0.625217996,0.859575879,0.936729896,0.700718466,1.002751606,0.783960055,0.858440678,0.886000844,0.748014962,0.915058457,0.012919962,0.260879695,0.081842303,0.336751968
Z,0.304389954,1.004584004,0.07767241,0.909468636,0.000292811,0.780504946,0.200993242,0.74359841,0.454534246,0.736770689,0.325228286,0.496755732,0.400690451,0.27507223,0.462621842,0.123715973,0.534073753,0.001884592,0.600869541,0.548450455,0.663459515,0.57391466,0.508305254,0.754571973,0.395551572,0.848752447,0.799139966,0.641280306,0.856783549,0.705185876,0.64707824,0.836358936,0.50019398,0.879709596,0.952149227,0.75285558,1.00905881,0.780250975,0.822431542,0.874503855,0.680368708,0.913218557,0.045256317,0.063213527,0.090973616,0.102381587
Z,0.304389954,1.004584004,0.07767241,0.909468636,0.000292811,0.780504946,0.200993242,0.74359841,0.454534246,0.736770689,0.325228286,0.496755732,0.400690451,0.27507223,0.462621842,0.123715973,0.534073753,0.001884592,0.600869541,0.548450455,0.663459515,0.57391466,0.508305254,0.754571973,0.395551572,0.848752447,0.799139966,0.641280306,0.856783549,0.705185876,0.64707824,0.836358936,0.50019398,0.879709596,0.952149227,0.75285558,1.00905881,0.780250975,0.822431542,0.874503855,0.680368708,0.913218557,0.07395941,0.025007367,0.153443158,0.030219972
Z,0.325359917,1.008539532,0.082802868,0.910248964,0.005911922,0.771395559,0.162072277,0.729788324,0.374323463,0.741177186,0.372882938,0.49658709,0.475423908,0.274532152,0.562050915,0.125169091,0.630980587,0.006589392,0.665829754,0.547065486,0.681401348,0.631800278,0.492825603,0.817215463,0.347031689,0.89343411,0.857976532,0.652073238,0.863177395,0.773605513,0.637569046,0.912346467,0.473431683,0.944648162,0.997696972,0.779007373,1.011808968,0.867601809,0.801163292,0.961160743,0.64203701,0.985075163,-0.030395389,0.099214733,0.011097908,0.162858307
Z,0.444757532,1.006986887,0.16869731,0.826432967,0.009578752,0.497947236,0.091561777,0.344204325,0.285123754,0.365902162,0.418662648,0.003229625,0.456782777,0.079251034,0.335375562,0.28428161,0.284362699,0.358263634,0.688646199,0.113314535,0.706505104,0.332972594,0.520235321,0.5878845,0.454956902,0.615139169,0.878417027,0.297172331,0.847466645,0.502093302,0.644202621,0.713517659,0.557999411,0.713993959,1.008904634,0.509754396,0.955380193,0.65890879,0.781656995,0.802391509,0.687331777,0.789412136,0.00998199,0.106004059,0.017514825,0.304058373
K,0.817458538,1.002773285,0.544519384,0.895807617,0.410116642,0.70067106,0.444588925,0.528098632,0.41622868,0.40254624,0.385736668,0.564037848,0.205786441,0.366137874,0.090138618,0.238536154,0.00899879,0.123376185,0.595411098,0.550533236,0.624035531,0.314821535,0.66851206,0.143446066,0.707411421,0.005246542,0.792525028,0.570144478,0.846535054,0.537533001,0.828785348,0.702984985,0.813687264,0.834606443,0.983427494,0.61042447,1.010608024,0.577348125,0.963836183,0.708346581,0.922775837,0.82342432,0.01184392,0.005971849,0.015082687,0.002927482
K,0.799927082,1.002296305,0.530148851,0.900494491,0.401894671,0.699932501,0.435054941,0.519387258,0.401552566,0.387118177,0.375186109,0.55503502,0.19933384,0.349349852,0.082370352,0.219205714,0.00172684,0.10249038,0.580648544,0.539793845,0.61426252,0.307034447,0.674216575,0.138779439,0.726270148,0.000629107,0.780269623,0.559298334,0.845633243,0.539186121,0.813454648,0.702039732,0.778780673,0.830233996,0.974189352,0.600453273,1.006848031,0.564974156,0.949544379,0.695499472,0.894748282,0.810285075,0.005370736,0.009418726,0.00806731,0.002876401
K,0.81461646,1.00157473,0.537991842,0.909677311,0.403502023,0.707638488,0.441304033,0.525338582,0.413138031,0.393298772,0.380575693,0.560469413,0.200928473,0.359238878,0.083974777,0.232059596,0.0024186,0.116046088,0.592734388,0.546912738,0.621234689,0.311917753,0.674296717,0.141542279,0.721939005,0.001353322,0.794360417,0.568748961,0.853821703,0.535878726,0.822622402,0.703150379,0.794219314,0.835404182,0.987289347,0.611171022,1.010616015,0.570373418,0.956040413,0.704982796,0.909211928,0.823723034,-0.003344536,-0.002608478,-0.003604293,0.000442415
K,0.817977094,1.00037174,0.541716718,0.907311556,0.401959602,0.710869564,0.435812199,0.534446613,0.425008896,0.40288228,0.389541951,0.563180369,0.208524826,0.36247265,0.089616654,0.235530415,0.00948772,0.121589983,0.596076965,0.548605487,0.621404932,0.316709235,0.668330984,0.144888182,0.713255537,0.004835889,0.791609013,0.569540829,0.855010499,0.53785703,0.824180441,0.703525144,0.795544239,0.835393944,0.980417049,0.611499277,1.006617932,0.567734615,0.953599321,0.700007052,0.90576951,0.817681313,-0.004959106,-0.004187644,-0.00510484,0.000433683
K,0.807195298,1.001755856,0.537632962,0.907159999,0.404319439,0.710166487,0.437868889,0.532318921,0.424605512,0.398644099,0.384006581,0.558225387,0.206020518,0.356069178,0.087093272,0.229733074,0.004113055,0.115789549,0.591119482,0.542973815,0.620234956,0.312462356,0.668460034,0.142116373,0.712363547,0.001319537,0.786319976,0.563722997,0.854333188,0.538416959,0.821510153,0.704434968,0.790489765,0.833720826,0.974799298,0.605398243,1.003064988,0.568269124,0.948448262,0.70137319,0.89972565,0.817353455,-0.002913892,-0.00086385,-0.003614128,-0.001382023
K,0.810027508,1.005129737,0.540584483,0.910122124,0.405441528,0.709881737,0.436597459,0.53008684,0.413262875,0.398981913,0.384157952,0.56305201,0.205645135,0.359933106,0.087813601,0.23232433,0.005367847,0.116761717,0.590567163,0.546253069,0.621529112,0.31478365,0.670254159,0.143638128,0.713023815,0.003003095,0.786607296,0.565435068,0.857794823,0.540210318,0.825491236,0.706603933,0.792929954,0.837549377,0.97631909,0.605660084,1.007741238,0.568641057,0.951573473,0.701037794,0.9007962,0.817058074,-0.001502216,-0.000347495,-0.000854611,-0.001499563
K,0.806318729,1.000912821,0.543124503,0.910326455,0.409581692,0.711581823,0.440277424,0.532207863,0.419445525,0.399505113,0.380034426,0.564033167,0.204912226,0.362122658,0.087605821,0.234491264,0.003726716,0.119765984,0.588586361,0.547217118,0.619758931,0.313974155,0.665036952,0.141937849,0.706763653,0.000175998,0.787188834,0.567260227,0.852573963,0.539798273,0.81679332,0.706487366,0.784934105,0.836309858,0.978677709,0.608904735,1.00516997,0.570726801,0.951813312,0.702654851,0.905210292,0.818256417,-0.000879645,0.000224352,-0.000619233,0.001892298
K,0.797496065,1.002309503,0.534602145,0.904178542,0.403756405,0.706414197,0.434783692,0.530311372,0.40796637,0.400823503,0.380606875,0.563549016,0.206601488,0.364095507,0.088524839,0.238437253,0.005771475,0.124734402,0.582853601,0.547157481,0.615216438,0.317388728,0.662744725,0.146539843,0.707258996,0.005582075,0.779267494,0.567148975,0.859438632,0.542335497,0.825431012,0.70730585,0.791438813,0.836346201,0.970766108,0.60984491,1.00562189,0.575613834,0.952410515,0.706399215,0.903033317,0.819709159,0.000137925,0.000170708,0.00180608,0.002757996
K,0.801737684,1.006379108,0.542033094,0.903973171,0.414558898,0.702324478,0.44434519,0.521385991,0.416013758,0.390131016,0.384398846,0.558943145,0.206640446,0.354589813,0.089890013,0.226273615,0.010300007,0.11055526,0.587367524,0.542981654,0.617526765,0.310759525,0.672664561,0.142413529,0.722029585,0.003647006,0.785955794,0.563414418,0.856212372,0.54274489,0.823091061,0.70682621,0.787306359,0.834740502,0.978613022,0.6072884,1.010378493,0.572871656,0.956737762,0.703918476,0.905079456,0.819313945,0.000344932,0.000371933,0.002286911,-6.06E-05
K,0.798679108,1.00209253,0.535254783,0.899433966,0.40515088,0.701283507,0.439610989,0.525558309,0.418805467,0.395179645,0.379895961,0.559796969,0.20293459,0.357789675,0.085934578,0.23102203,0.006306019,0.116898452,0.586173281,0.544867003,0.624788974,0.313061863,0.680616663,0.144177722,0.732074494,0.005918204,0.782124134,0.565592681,0.848561957,0.542645623,0.817385734,0.706788932,0.788498736,0.835080997,0.971564841,0.608615265,1.001475314,0.574250974,0.950231755,0.70509616,0.903556499,0.819028322,0.00273639,0.001716733,0.00500679,0.003392696
K,0.79909142,1.0000215,0.534344937,0.894052908,0.401535846,0.696107293,0.431748248,0.524376045,0.420806154,0.395284549,0.386311146,0.555338444,0.208036139,0.3529019,0.089677851,0.226208116,0.009248612,0.112955885,0.594824933,0.542496247,0.629399888,0.311690227,0.684503596,0.142403888,0.734004163,0.004494991,0.792266765,0.564082859,0.852026432,0.54385387,0.823675521,0.709388376,0.79530229,0.838819984,0.981780113,0.607886483,1.008811707,0.572344696,0.955940815,0.704134312,0.9059975,0.819735793,0.003359318,0.001377821,0.003635705,0.000299633
K,0.797214795,1.00302996,0.528114565,0.906547897,0.400728697,0.704064934,0.439908099,0.525626046,0.423800643,0.395261589,0.382584685,0.562136105,0.202707762,0.35836286,0.086022736,0.233126835,0.009041735,0.121035264,0.592288848,0.548167209,0.626465254,0.31405301,0.68156589,0.144480374,0.733207046,0.00607148,0.792401304,0.569889769,0.858663826,0.548628768,0.821757655,0.714014579,0.787233004,0.843469737,0.984166135,0.614407676,1.009697945,0.58438377,0.950130422,0.720395536,0.896243106,0.837988639,0.004340053,-0.001025677,0.006051064,0.003209502
K,0.784493223,1.00433844,0.524394989,0.90435756,0.399231525,0.705524931,0.438800487,0.525091989,0.415270704,0.391140062,0.36786051,0.554272866,0.192680684,0.351484046,0.079686916,0.221689069,0.002114641,0.102928492,0.573519768,0.539703642,0.607945787,0.311200259,0.666855264,0.143673741,0.721012602,0.005097078,0.77340544,0.561430873,0.85094322,0.544266,0.815876819,0.712211259,0.777396669,0.842562384,0.964275441,0.605973983,1.004083025,0.580332016,0.947196149,0.715511848,0.888665707,0.831658383,0.004813612,-0.000207901,0.005328536,-0.00464958
K,0.800164253,1.006325002,0.532863904,0.903544212,0.407359544,0.702611651,0.447038958,0.522072636,0.417832323,0.390363401,0.37527917,0.557358294,0.198263271,0.353817823,0.08617557,0.223042118,0.008719578,0.10447072,0.583991922,0.542933581,0.611967189,0.311989376,0.67303475,0.144051221,0.727789602,0.006222511,0.786213536,0.563895245,0.848864812,0.549013547,0.817588396,0.712457754,0.78123146,0.839881586,0.979033357,0.607549881,1.007550475,0.5808289,0.948429641,0.714685557,0.88785635,0.83165196,0.003594816,-0.000152886,0.004596174,-0.004681915
K,0.786226498,1.005611498,0.524565338,0.902098325,0.406519326,0.701150485,0.447158157,0.520733113,0.405159981,0.390185415,0.367198001,0.558351283,0.193567338,0.352799046,0.081407444,0.222857222,0.002429265,0.10534158,0.574637546,0.542509196,0.607863149,0.308231509,0.670130904,0.140638624,0.724901343,0.00337482,0.778128675,0.562871213,0.843579446,0.548179665,0.811272652,0.708075231,0.77530744,0.833369352,0.972269284,0.605547652,1.003574823,0.575645875,0.943976125,0.707996991,0.885477538,0.823927004,0.001528263,0.000790596,0.002164125,-0.004806191
K,0.80549406,1.005032183,0.532694278,0.908193173,0.409095184,0.710086699,0.456156109,0.526996995,0.418178724,0.395270049,0.373118027,0.556053797,0.195229572,0.352854411,0.083342428,0.223663363,0.004693322,0.106201827,0.583358848,0.539616053,0.619540422,0.306014794,0.678225808,0.139752965,0.727362011,0.003323821,0.786309035,0.560101074,0.848722873,0.543782053,0.811175056,0.702924605,0.772451318,0.829503948,0.978294455,0.602042503,1.006079549,0.574130889,0.94407828,0.705652016,0.885432699,0.821441897,0.003692329,0.002295792,0.003489077,0.003085792
K,0.80549406,1.005032183,0.532694278,0.908193173,0.409095184,0.710086699,0.456156109,0.526996995,0.418178724,0.395270049,0.373118027,0.556053797,0.195229572,0.352854411,0.083342428,0.223663363,0.004693322,0.106201827,0.583358848,0.539616053,0.619540422,0.306014794,0.678225808,0.139752965,0.727362011,0.003323821,0.786309035,0.560101074,0.848722873,0.543782053,0.811175056,0.702924605,0.772451318,0.829503948,0.978294455,0.602042503,1.006079549,0.574130889,0.94407828,0.705652016,0.885432699,0.821441897,0.002640903,0.001687407,0.002532601,0.002613485
K,0.792751928,1.000351133,0.525235412,0.899957064,0.408966721,0.701196097,0.458148423,0.520458221,0.419857066,0.390181155,0.380337623,0.552015305,0.200827404,0.345970811,0.087197417,0.216432101,0.00703504,0.09953457,0.58885841,0.538079513,0.623746482,0.306332595,0.682998985,0.138888327,0.732717617,0.002599536,0.788136554,0.559663805,0.849364086,0.544281554,0.815202036,0.704108348,0.778729018,0.831299279,0.977881647,0.602725197,1.00625356,0.572284202,0.940391376,0.705101103,0.87663671,0.822508786,0.002510726,0.004639745,0.002231777,0.002595633
K,0.78483278,1.004747728,0.516450779,0.903161561,0.395879684,0.705503996,0.442131453,0.525146958,0.41304172,0.391803145,0.371766285,0.553629609,0.194436596,0.350214575,0.081695475,0.219370654,0.002273888,0.101184131,0.581344933,0.538894465,0.61538926,0.308033658,0.670595723,0.138939319,0.719438614,0.000806698,0.781954119,0.560409358,0.848397942,0.546554416,0.809885087,0.707547097,0.771949358,0.834017059,0.970821011,0.60350337,1.004197562,0.574979263,0.941705437,0.707088652,0.881236743,0.822849144,-0.000181258,0.001996219,0.001218259,0.000546664
M,0.885140091,1.005123724,0.443313098,0.906509139,0.144808034,0.630843401,0.147160014,0.391801032,0.281542418,0.23453629,0.073834028,0.315118139,0.014126512,0.154076034,0.195038842,0.361194751,0.313010544,0.560108185,0.381055988,0.232901768,0.314937904,0.041881345,0.470161688,0.310346408,0.540979979,0.512882612,0.704053285,0.209956364,0.642639786,0.008156549,0.722673385,0.268962199,0.745814214,0.457042109,1.015091818,0.236232909,0.950415189,0.087150043,0.937857331,0.277072711,0.932349783,0.425035715,-0.004416168,-0.000941455,-0.002627134,-0.001768589
M,0.860774485,1.011268838,0.418506749,0.911022585,0.11053861,0.632314704,0.094047038,0.397695187,0.215359497,0.248865272,0.054695257,0.292634265,0.012088903,0.156803209,0.176700083,0.369586634,0.283098984,0.570344115,0.364186732,0.209561803,0.310770162,0.040106241,0.448268382,0.312514715,0.516960271,0.519803147,0.692814,0.190877327,0.643893687,0.004569342,0.710617193,0.266052368,0.730234273,0.456678002,1.006946691,0.224612779,0.956824748,0.085736896,0.933094152,0.273928332,0.922966766,0.418742834,0.001326919,0.001224041,0.001504302,0.000793785
M,0.860017995,1.009327154,0.415682058,0.905429928,0.121478847,0.624610331,0.121001072,0.385182666,0.258926767,0.231503969,0.067150679,0.307664071,0.005899148,0.146709661,0.171208741,0.354278027,0.279370417,0.554704688,0.371584157,0.227905657,0.307537266,0.037684791,0.449439627,0.305922629,0.517019803,0.511436484,0.693260068,0.207464306,0.638464756,0.007434735,0.706183136,0.269151414,0.723143531,0.460365252,1.000464518,0.235851902,0.939139194,0.08209576,0.916232875,0.272151048,0.90624087,0.422652365,0.002195001,0.001045346,0.002830625,-0.000339866
